,antenna_array_1,antenna_array_2,antenna_array_3,antenna_array_4
0,13,89,31,81
1,12,89,30,62
2,12,89,30,59
3,12,89,32,57
4,11,89,34,60
5,12,89,30,62
6,14,89,33,59
7,10,89,32,60
8,11,89,32,59
9,11,89,30,59
10,12,89,32,58
11,12,89,31,62
