,antenna_array_1,antenna_array_2,antenna_array_3,antenna_array_4
0,-63,-63,-8,-63
1,-63,-63,-8,-63
2,-63,-63,-8,-63
3,-63,-63,-8,-63
4,-63,-63,-8,-63
5,-63,-63,-8,-63
6,-63,-63,-8,-63
7,-63,-63,-8,-63
8,-63,-63,-8,-63
9,-63,-63,-8,-63
10,-63,-63,-8,-63
11,-63,-63,-8,-63
