Timestamp(ms),Current(uA),D0-D7
130.01,6107.285,00000000
130.02,6018.348,00000000
130.03,6062.809,00000000
130.04,6018.348,00000000
130.05,5973.901,00000000
130.06,6062.809,00000000
130.07,5840.646,00000000
130.08,5929.469,00000000
130.09,6107.285,00000000
130.1,5929.469,00000000
130.11,5973.901,00000000
130.12,6151.774,00000000
130.13,6196.278,00000000
130.14,5973.901,00000000
130.15,5885.050,00000000
130.16,6018.348,00000000
130.17,6062.809,00000000
130.18,5929.469,00000000
130.19,5973.901,00000000
130.2,6018.348,00000000
130.21,6062.809,00000000
130.22,6240.796,00000000
130.23,6018.348,00000000
130.24,5885.050,00000000
130.25,6151.774,00000000
130.26,6107.285,00000000
130.27,6151.774,00000000
130.28,6018.348,00000000
130.29,5929.469,00000000
130.3,5973.901,00000000
130.31,6018.348,00000000
130.32,5885.050,00000000
130.33,6062.809,00000000
130.34,5973.901,00000000
130.35,6062.809,00000000
130.36,5973.901,00000000
130.37,6018.348,00000000
130.38,5929.469,00000000
130.39,5885.050,00000000
130.4,6196.278,00000000
130.41,6151.774,00000000
130.42,6018.348,00000000
130.43,5973.901,00000000
130.44,5973.901,00000000
130.45,6018.348,00000000
130.46,6018.348,00000000
130.47,6107.285,00000000
130.48,5840.646,00000000
130.49,5840.646,00000000
130.5,5840.646,00000000
130.51,5973.901,00000000
130.52,5929.469,00000000
130.53,6018.348,00000000
130.54,6107.285,00000000
130.55,6107.285,00000000
130.56,5929.469,00000000
130.57,6018.348,00000000
130.58,5973.901,00000000
130.59,6062.809,00000000
130.6,6151.774,00000000
130.61,6107.285,00000000
130.62,5751.881,00000000
130.63,5885.050,00000000
130.64,6196.278,00000000
130.65,6018.348,00000000
130.66,5751.881,00000000
130.67,6151.774,00000000
130.68,6240.796,00000000
130.69,6419.012,00000000
130.7,5663.173,00000000
130.71,5885.050,00000000
130.72,5796.257,00000000
130.73,5885.050,00000000
130.74,5885.050,00000000
130.75,5973.901,00000000
130.76,6196.278,00000000
130.77,5929.469,00000000
130.78,5973.901,00000000
130.79,6107.285,00000000
130.8,5973.901,00000000
130.81,5929.469,00000000
130.82,6107.285,00000000
130.83,6062.809,00000000
130.84,6107.285,00000000
130.85,5840.646,00000000
130.86,5973.901,00000000
130.87,6240.796,00000000
130.88,5973.901,00000000
130.89,6151.774,00000000
130.9,5973.901,00000000
130.91,6107.285,00000000
130.92,5973.901,00000000
130.93,6062.809,00000000
130.94,6062.809,00000000
130.95,6018.348,00000000
130.96,6062.809,00000000
130.97,5973.901,00000000
130.98,6062.809,00000000
130.99,6018.348,00000000
131,5840.646,00000000
131.01,6018.348,00000000
131.02,6107.285,00000000
131.03,6062.809,00000000
131.04,6107.285,00000000
131.05,5929.469,00000000
131.06,6107.285,00000000
131.07,6062.809,00000000
131.08,6018.348,00000000
131.09,6062.809,00000000
131.1,6151.774,00000000
131.11,6018.348,00000000
131.12,6062.809,00000000
131.13,6018.348,00000000
131.14,6151.774,00000000
131.15,6062.809,00000000
131.16,6018.348,00000000
131.17,6107.285,00000000
131.18,6018.348,00000000
131.19,6018.348,00000000
131.2,6018.348,00000000
131.21,5885.050,00000000
131.22,6062.809,00000000
131.23,5840.646,00000000
131.24,6018.348,00000000
131.25,6018.348,00000000
131.26,5973.901,00000000
131.27,6062.809,00000000
131.28,6018.348,00000000
131.29,6196.278,00000000
131.3,5929.469,00000000
131.31,5929.469,00000000
131.32,6018.348,00000000
131.33,6062.809,00000000
131.34,6107.285,00000000
131.35,6062.809,00000000
131.36,6062.809,00000000
131.37,6018.348,00000000
131.38,6018.348,00000000
131.39,6107.285,00000000
131.4,6107.285,00000000
131.41,5885.050,00000000
131.42,5929.469,00000000
131.43,5929.469,00000000
131.44,5796.257,00000000
131.45,6018.348,00000000
131.46,6018.348,00000000
131.47,5973.901,00000000
131.48,6018.348,00000000
131.49,6196.278,00000000
131.5,5796.257,00000000
131.51,5796.257,00000000
131.52,5929.469,00000000
131.53,5973.901,00000000
131.54,5973.901,00000000
131.55,5973.901,00000000
131.56,6240.796,00000000
131.57,6062.809,00000000
131.58,6196.278,00000000
131.59,5973.901,00000000
131.6,5973.901,00000000
131.61,6018.348,00000000
131.62,6151.774,00000000
131.63,6062.809,00000000
131.64,6062.809,00000000
131.65,6062.809,00000000
131.66,6018.348,00000000
131.67,6018.348,00000000
131.68,6107.285,00000000
131.69,6552.823,00000000
131.7,6151.774,00000000
131.71,5441.653,00000000
131.72,5618.841,00000000
131.73,5885.050,00000000
131.74,5973.901,00000000
131.75,6018.348,00000000
131.76,6062.809,00000000
131.77,6018.348,00000000
131.78,5929.469,00000000
131.79,6107.285,00000000
131.8,6240.796,00000000
131.81,6018.348,00000000
131.82,5929.469,00000000
131.83,6062.809,00000000
131.84,6018.348,00000000
131.85,6062.809,00000000
131.86,6018.348,00000000
131.87,6107.285,00000000
131.88,6151.774,00000000
131.89,6062.809,00000000
131.9,6018.348,00000000
131.91,6062.809,00000000
131.92,6062.809,00000000
131.93,5885.050,00000000
131.94,6018.348,00000000
131.95,6107.285,00000000
131.96,6062.809,00000000
131.97,6062.809,00000000
131.98,6018.348,00000000
131.99,6018.348,00000000
132,5840.646,00000000
132.01,6062.809,00000000
132.02,5929.469,00000000
132.03,6062.809,00000000
132.04,6018.348,00000000
132.05,6107.285,00000000
132.06,6151.774,00000000
132.07,6107.285,00000000
132.08,6062.809,00000000
132.09,6018.348,00000000
132.1,6062.809,00000000
132.11,6018.348,00000000
132.12,6018.348,00000000
132.13,5929.469,00000000
132.14,6285.329,00000000
132.15,6285.329,00000000
132.16,5973.901,00000000
132.17,6018.348,00000000
132.18,6107.285,00000000
132.19,6018.348,00000000
132.2,5973.901,00000000
132.21,6018.348,00000000
132.22,6062.809,00000000
132.23,6062.809,00000000
132.24,6018.348,00000000
132.25,6107.285,00000000
132.26,5885.050,00000000
132.27,6018.348,00000000
132.28,5885.050,00000000
132.29,6062.809,00000000
132.3,6018.348,00000000
132.31,6240.796,00000000
132.32,5973.901,00000000
132.33,6107.285,00000000
132.34,6062.809,00000000
132.35,6062.809,00000000
132.36,5840.646,00000000
132.37,6107.285,00000000
132.38,5929.469,00000000
132.39,5973.901,00000000
132.4,6062.809,00000000
132.41,5840.646,00000000
132.42,5929.469,00000000
132.43,6151.774,00000000
132.44,6018.348,00000000
132.45,6018.348,00000000
132.46,5929.469,00000000
132.47,6240.796,00000000
132.48,5885.050,00000000
132.49,5929.469,00000000
132.5,5973.901,00000000
132.51,6018.348,00000000
132.52,5973.901,00000000
132.53,6062.809,00000000
132.54,6062.809,00000000
132.55,5929.469,00000000
132.56,6062.809,00000000
132.57,6151.774,00000000
132.58,5973.901,00000000
132.59,6018.348,00000000
132.6,6062.809,00000000
132.61,6151.774,00000000
132.62,6151.774,00000000
132.63,5929.469,00000000
132.64,6018.348,00000000
132.65,6107.285,00000000
132.66,6062.809,00000000
132.67,6018.348,00000000
132.68,6107.285,00000000
132.69,6686.763,00000000
132.7,5929.469,00000000
132.71,5885.050,00000000
132.72,5840.646,00000000
132.73,5885.050,00000000
132.74,6062.809,00000000
132.75,6107.285,00000000
132.76,6062.809,00000000
132.77,6018.348,00000000
132.78,5973.901,00000000
132.79,6151.774,00000000
132.8,6018.348,00000000
132.81,6062.809,00000000
132.82,5929.469,00000000
132.83,6018.348,00000000
132.84,5973.901,00000000
132.85,6151.774,00000000
132.86,6018.348,00000000
132.87,6018.348,00000000
132.88,6107.285,00000000
132.89,6018.348,00000000
132.9,6018.348,00000000
132.91,6107.285,00000000
132.92,6240.796,00000000
132.93,6018.348,00000000
132.94,6107.285,00000000
132.95,5973.901,00000000
132.96,6062.809,00000000
132.97,6018.348,00000000
132.98,6018.348,00000000
132.99,6018.348,00000000
133,6018.348,00000000
133.01,5973.901,00000000
133.02,6151.774,00000000
133.03,5885.050,00000000
133.04,6107.285,00000000
133.05,5973.901,00000000
133.06,6018.348,00000000
133.07,6240.796,00000000
133.08,6018.348,00000000
133.09,6107.285,00000000
133.1,6018.348,00000000
133.11,5929.469,00000000
133.12,6018.348,00000000
133.13,6018.348,00000000
133.14,6062.809,00000000
133.15,6062.809,00000000
133.16,5885.050,00000000
133.17,6062.809,00000000
133.18,6107.285,00000000
133.19,6018.348,00000000
133.2,6018.348,00000000
133.21,6018.348,00000000
133.22,5840.646,00000000
133.23,5929.469,00000000
133.24,6062.809,00000000
133.25,5929.469,00000000
133.26,5973.901,00000000
133.27,6018.348,00000000
133.28,6062.809,00000000
133.29,6107.285,00000000
133.3,6151.774,00000000
133.31,5929.469,00000000
133.32,5840.646,00000000
133.33,6018.348,00000000
133.34,6062.809,00000000
133.35,5885.050,00000000
133.36,5929.469,00000000
133.37,5973.901,00000000
133.38,5973.901,00000000
133.39,6018.348,00000000
133.4,6018.348,00000000
133.41,6062.809,00000000
133.42,6107.285,00000000
133.43,6018.348,00000000
133.44,5973.901,00000000
133.45,6151.774,00000000
133.46,6062.809,00000000
133.47,6018.348,00000000
133.48,6151.774,00000000
133.49,6062.809,00000000
133.5,5929.469,00000000
133.51,6018.348,00000000
133.52,5929.469,00000000
133.53,6018.348,00000000
133.54,5973.901,00000000
133.55,6107.285,00000000
133.56,5973.901,00000000
133.57,5973.901,00000000
133.58,6107.285,00000000
133.59,6374.437,00000000
133.6,6062.809,00000000
133.61,6107.285,00000000
133.62,6018.348,00000000
133.63,5973.901,00000000
133.64,6062.809,00000000
133.65,5885.050,00000000
133.66,6018.348,00000000
133.67,6107.285,00000000
133.68,6240.796,00000000
133.69,6642.102,00000000
133.7,6018.348,00000000
133.71,5663.173,00000000
133.72,5663.173,00000000
133.73,5840.646,00000000
133.74,5840.646,00000000
133.75,6018.348,00000000
133.76,6151.774,00000000
133.77,6018.348,00000000
133.78,6062.809,00000000
133.79,6018.348,00000000
133.8,6240.796,00000000
133.81,5929.469,00000000
133.82,5885.050,00000000
133.83,6151.774,00000000
133.84,6107.285,00000000
133.85,6062.809,00000000
133.86,6151.774,00000000
133.87,6240.796,00000000
133.88,6107.285,00000000
133.89,6196.278,00000000
133.9,6151.774,00000000
133.91,6107.285,00000000
133.92,6107.285,00000000
133.93,5929.469,00000000
133.94,5840.646,00000000
133.95,6018.348,00000000
133.96,6151.774,00000000
133.97,6107.285,00000000
133.98,5929.469,00000000
133.99,6062.809,00000000
134,6151.774,00000000
134.01,6018.348,00000000
134.02,6151.774,00000000
134.03,6107.285,00000000
134.04,5973.901,00000000
134.05,5929.469,00000000
134.06,6062.809,00000000
134.07,5929.469,00000000
134.08,5973.901,00000000
134.09,6018.348,00000000
134.1,5929.469,00000000
134.11,6240.796,00000000
134.12,5929.469,00000000
134.13,6107.285,00000000
134.14,6107.285,00000000
134.15,6196.278,00000000
134.16,5885.050,00000000
134.17,5973.901,00000000
134.18,6151.774,00000000
134.19,6107.285,00000000
134.2,6107.285,00000000
134.21,6151.774,00000000
134.22,6062.809,00000000
134.23,6151.774,00000000
134.24,6151.774,00000000
134.25,6018.348,00000000
134.26,6062.809,00000000
134.27,6107.285,00000000
134.28,5840.646,00000000
134.29,6018.348,00000000
134.3,6018.348,00000000
134.31,6151.774,00000000
134.32,5929.469,00000000
134.33,5796.257,00000000
134.34,6018.348,00000000
134.35,6062.809,00000000
134.36,6107.285,00000000
134.37,6018.348,00000000
134.38,6107.285,00000000
134.39,5929.469,00000000
134.4,6062.809,00000000
134.41,6018.348,00000000
134.42,5973.901,00000000
134.43,6018.348,00000000
134.44,6018.348,00000000
134.45,6018.348,00000000
134.46,6062.809,00000000
134.47,6151.774,00000000
134.48,6062.809,00000000
134.49,6062.809,00000000
134.5,6018.348,00000000
134.51,6018.348,00000000
134.52,6018.348,00000000
134.53,5929.469,00000000
134.54,6018.348,00000000
134.55,6240.796,00000000
134.56,6151.774,00000000
134.57,6018.348,00000000
134.58,5973.901,00000000
134.59,6107.285,00000000
134.6,5840.646,00000000
134.61,5973.901,00000000
134.62,5929.469,00000000
134.63,5929.469,00000000
134.64,5929.469,00000000
134.65,6062.809,00000000
134.66,5929.469,00000000
134.67,6107.285,00000000
134.68,6151.774,00000000
134.69,6776.127,00000000
134.7,5707.520,00000000
134.71,5751.881,00000000
134.72,5885.050,00000000
134.73,6107.285,00000000
134.74,5973.901,00000000
134.75,6107.285,00000000
134.76,5885.050,00000000
134.77,6018.348,00000000
134.78,6062.809,00000000
134.79,6018.348,00000000
134.8,6107.285,00000000
134.81,6240.796,00000000
134.82,6107.285,00000000
134.83,6062.809,00000000
134.84,5885.050,00000000
134.85,6018.348,00000000
134.86,6107.285,00000000
134.87,6151.774,00000000
134.88,6107.285,00000000
134.89,6062.809,00000000
134.9,6062.809,00000000
134.91,6107.285,00000000
134.92,5973.901,00000000
134.93,6062.809,00000000
134.94,6062.809,00000000
134.95,6062.809,00000000
134.96,5973.901,00000000
134.97,5973.901,00000000
134.98,5840.646,00000000
134.99,5929.469,00000000
135,6107.285,00000000
135.01,6240.796,00000000
135.02,6151.774,00000000
135.03,5929.469,00000000
135.04,6018.348,00000000
135.05,6107.285,00000000
135.06,6151.774,00000000
135.07,6018.348,00000000
135.08,6062.809,00000000
135.09,6018.348,00000000
135.1,5929.469,00000000
135.11,6062.809,00000000
135.12,6018.348,00000000
135.13,6107.285,00000000
135.14,5885.050,00000000
135.15,5973.901,00000000
135.16,6062.809,00000000
135.17,6018.348,00000000
135.18,5840.646,00000000
135.19,6018.348,00000000
135.2,5973.901,00000000
135.21,6018.348,00000000
135.22,5885.050,00000000
135.23,6107.285,00000000
135.24,6062.809,00000000
135.25,6151.774,00000000
135.26,5929.469,00000000
135.27,6018.348,00000000
135.28,5929.469,00000000
135.29,6018.348,00000000
135.3,6062.809,00000000
135.31,5973.901,00000000
135.32,5929.469,00000000
135.33,6151.774,00000000
135.34,6018.348,00000000
135.35,5885.050,00000000
135.36,6062.809,00000000
135.37,6107.285,00000000
135.38,6018.348,00000000
135.39,5929.469,00000000
135.4,6018.348,00000000
135.41,6018.348,00000000
135.42,6062.809,00000000
135.43,6062.809,00000000
135.44,5840.646,00000000
135.45,6062.809,00000000
135.46,6062.809,00000000
135.47,6107.285,00000000
135.48,5973.901,00000000
135.49,5973.901,00000000
135.5,6018.348,00000000
135.51,5973.901,00000000
135.52,6062.809,00000000
135.53,6151.774,00000000
135.54,5973.901,00000000
135.55,6018.348,00000000
135.56,6018.348,00000000
135.57,6107.285,00000000
135.58,5929.469,00000000
135.59,6062.809,00000000
135.6,5840.646,00000000
135.61,6062.809,00000000
135.62,5973.901,00000000
135.63,6151.774,00000000
135.64,5973.901,00000000
135.65,6329.875,00000000
135.66,6062.809,00000000
135.67,6107.285,00000000
135.68,6062.809,00000000
135.69,6686.763,00000000
135.7,6151.774,00000000
135.71,5840.646,00000000
135.72,5885.050,00000000
135.73,5885.050,00000000
135.74,5929.469,00000000
135.75,5929.469,00000000
135.76,5973.901,00000000
135.77,5973.901,00000000
135.78,6062.809,00000000
135.79,6062.809,00000000
135.8,6151.774,00000000
135.81,6018.348,00000000
135.82,5973.901,00000000
135.83,6062.809,00000000
135.84,5929.469,00000000
135.85,6151.774,00000000
135.86,5796.257,00000000
135.87,6018.348,00000000
135.88,5973.901,00000000
135.89,6107.285,00000000
135.9,5929.469,00000000
135.91,6107.285,00000000
135.92,5929.469,00000000
135.93,5929.469,00000000
135.94,5885.050,00000000
135.95,5973.901,00000000
135.96,5973.901,00000000
135.97,6062.809,00000000
135.98,5973.901,00000000
135.99,6062.809,00000000
136,5973.901,00000000
136.01,5885.050,00000000
136.02,5929.469,00000000
136.03,5973.901,00000000
136.04,5973.901,00000000
136.05,6151.774,00000000
136.06,6240.796,00000000
136.07,6018.348,00000000
136.08,5973.901,00000000
136.09,5973.901,00000000
136.1,6018.348,00000000
136.11,6062.809,00000000
136.12,5929.469,00000000
136.13,6151.774,00000000
136.14,5929.469,00000000
136.15,6151.774,00000000
136.16,6018.348,00000000
136.17,6196.278,00000000
136.18,6062.809,00000000
136.19,6018.348,00000000
136.2,6018.348,00000000
136.21,6240.796,00000000
136.22,6018.348,00000000
136.23,6151.774,00000000
136.24,6018.348,00000000
136.25,6018.348,00000000
136.26,6107.285,00000000
136.27,6329.875,00000000
136.28,5973.901,00000000
136.29,5929.469,00000000
136.3,5929.469,00000000
136.31,6062.809,00000000
136.32,6062.809,00000000
136.33,6062.809,00000000
136.34,5929.469,00000000
136.35,6018.348,00000000
136.36,6018.348,00000000
136.37,6196.278,00000000
136.38,6062.809,00000000
136.39,5929.469,00000000
136.4,6062.809,00000000
136.41,6240.796,00000000
136.42,6062.809,00000000
136.43,6018.348,00000000
136.44,6062.809,00000000
136.45,6018.348,00000000
136.46,5929.469,00000000
136.47,6018.348,00000000
136.48,5973.901,00000000
136.49,5929.469,00000000
136.5,6018.348,00000000
136.51,6107.285,00000000
136.52,5973.901,00000000
136.53,6151.774,00000000
136.54,5973.901,00000000
136.55,5929.469,00000000
136.56,6018.348,00000000
136.57,6240.796,00000000
136.58,5885.050,00000000
136.59,6018.348,00000000
136.6,5929.469,00000000
136.61,6107.285,00000000
136.62,5929.469,00000000
136.63,6196.278,00000000
136.64,5885.050,00000000
136.65,6107.285,00000000
136.66,5885.050,00000000
136.67,5973.901,00000000
136.68,5885.050,00000000
136.69,6642.102,00000000
136.7,5751.881,00000000
136.71,5663.173,00000000
136.72,5796.257,00000000
136.73,6018.348,00000000
136.74,6018.348,00000000
136.75,6062.809,00000000
136.76,6107.285,00000000
136.77,6018.348,00000000
136.78,5840.646,00000000
136.79,5973.901,00000000
136.8,6018.348,00000000
136.81,6018.348,00000000
136.82,5929.469,00000000
136.83,6062.809,00000000
136.84,6151.774,00000000
136.85,5973.901,00000000
136.86,6018.348,00000000
136.87,6107.285,00000000
136.88,6018.348,00000000
136.89,5840.646,00000000
136.9,5929.469,00000000
136.91,6107.285,00000000
136.92,6018.348,00000000
136.93,6329.875,00000000
136.94,5885.050,00000000
136.95,6062.809,00000000
136.96,6240.796,00000000
136.97,6240.796,00000000
136.98,6062.809,00000000
136.99,6151.774,00000000
137,5973.901,00000000
137.01,6151.774,00000000
137.02,5973.901,00000000
137.03,5973.901,00000000
137.04,6062.809,00000000
137.05,6151.774,00000000
137.06,5973.901,00000000
137.07,5973.901,00000000
137.08,6018.348,00000000
137.09,6107.285,00000000
137.1,5973.901,00000000
137.11,6107.285,00000000
137.12,5973.901,00000000
137.13,6151.774,00000000
137.14,5973.901,00000000
137.15,6107.285,00000000
137.16,5885.050,00000000
137.17,6107.285,00000000
137.18,5973.901,00000000
137.19,5929.469,00000000
137.2,5796.257,00000000
137.21,6062.809,00000000
137.22,5973.901,00000000
137.23,5840.646,00000000
137.24,5929.469,00000000
137.25,6018.348,00000000
137.26,5885.050,00000000
137.27,5973.901,00000000
137.28,5973.901,00000000
137.29,5973.901,00000000
137.3,5973.901,00000000
137.31,6151.774,00000000
137.32,5973.901,00000000
137.33,6062.809,00000000
137.34,5840.646,00000000
137.35,5973.901,00000000
137.36,5973.901,00000000
137.37,6018.348,00000000
137.38,5840.646,00000000
137.39,6107.285,00000000
137.4,6018.348,00000000
137.41,6018.348,00000000
137.42,5973.901,00000000
137.43,6107.285,00000000
137.44,5929.469,00000000
137.45,6151.774,00000000
137.46,5929.469,00000000
137.47,6062.809,00000000
137.48,6018.348,00000000
137.49,6018.348,00000000
137.5,6018.348,00000000
137.51,6107.285,00000000
137.52,6062.809,00000000
137.53,6062.809,00000000
137.54,5973.901,00000000
137.55,6151.774,00000000
137.56,5796.257,00000000
137.57,6062.809,00000000
137.58,5840.646,00000000
137.59,5929.469,00000000
137.6,5973.901,00000000
137.61,6107.285,00000000
137.62,5929.469,00000000
137.63,6018.348,00000000
137.64,5885.050,00000000
137.65,5885.050,00000000
137.66,5973.901,00000000
137.67,6151.774,00000000
137.68,5973.901,00000000
137.69,6776.127,00000000
137.7,6062.809,00000000
137.71,5574.522,00000000
137.72,5885.050,00000000
137.73,5973.901,00000000
137.74,5885.050,00000000
137.75,5840.646,00000000
137.76,5929.469,00000000
137.77,6062.809,00000000
137.78,6062.809,00000000
137.79,5840.646,00000000
137.8,5885.050,00000000
137.81,5973.901,00000000
137.82,6151.774,00000000
137.83,5840.646,00000000
137.84,6062.809,00000000
137.85,6018.348,00000000
137.86,6062.809,00000000
137.87,6018.348,00000000
137.88,5973.901,00000000
137.89,6018.348,00000000
137.9,6018.348,00000000
137.91,6062.809,00000000
137.92,6018.348,00000000
137.93,6018.348,00000000
137.94,5929.469,00000000
137.95,6018.348,00000000
137.96,5885.050,00000000
137.97,6062.809,00000000
137.98,6018.348,00000000
137.99,6018.348,00000000
138,6018.348,00000000
138.01,5796.257,00000000
138.02,5973.901,00000000
138.03,6062.809,00000000
138.04,6107.285,00000000
138.05,6151.774,00000000
138.06,6018.348,00000000
138.07,5885.050,00000000
138.08,6018.348,00000000
138.09,6107.285,00000000
138.1,6107.285,00000000
138.11,6151.774,00000000
138.12,6062.809,00000000
138.13,6018.348,00000000
138.14,6062.809,00000000
138.15,6018.348,00000000
138.16,5929.469,00000000
138.17,5929.469,00000000
138.18,6062.809,00000000
138.19,6107.285,00000000
138.2,6018.348,00000000
138.21,6196.278,00000000
138.22,6018.348,00000000
138.23,6107.285,00000000
138.24,5929.469,00000000
138.25,6018.348,00000000
138.26,5973.901,00000000
138.27,6018.348,00000000
138.28,5796.257,00000000
138.29,5885.050,00000000
138.3,6018.348,00000000
138.31,5840.646,00000000
138.32,6062.809,00000000
138.33,6107.285,00000000
138.34,5840.646,00000000
138.35,6062.809,00000000
138.36,5796.257,00000000
138.37,6018.348,00000000
138.38,5663.173,00000000
138.39,6018.348,00000000
138.4,5929.469,00000000
138.41,6062.809,00000000
138.42,5885.050,00000000
138.43,5973.901,00000000
138.44,5885.050,00000000
138.45,5929.469,00000000
138.46,6062.809,00000000
138.47,6151.774,00000000
138.48,6107.285,00000000
138.49,6062.809,00000000
138.5,5929.469,00000000
138.51,6240.796,00000000
138.52,5796.257,00000000
138.53,6062.809,00000000
138.54,5929.469,00000000
138.55,5885.050,00000000
138.56,5840.646,00000000
138.57,6018.348,00000000
138.58,5973.901,00000000
138.59,5929.469,00000000
138.6,5973.901,00000000
138.61,6018.348,00000000
138.62,5885.050,00000000
138.63,5929.469,00000000
138.64,5796.257,00000000
138.65,5929.469,00000000
138.66,5663.173,00000000
138.67,5885.050,00000000
138.68,5751.881,00000000
138.69,6508.205,00000000
138.7,5618.841,00000000
138.71,5663.173,00000000
138.72,5663.173,00000000
138.73,6062.809,00000000
138.74,5885.050,00000000
138.75,6107.285,00000000
138.76,6018.348,00000000
138.77,6107.285,00000000
138.78,5929.469,00000000
138.79,6062.809,00000000
138.8,5973.901,00000000
138.81,5973.901,00000000
138.82,6018.348,00000000
138.83,5929.469,00000000
138.84,6018.348,00000000
138.85,6107.285,00000000
138.86,5973.901,00000000
138.87,6062.809,00000000
138.88,6107.285,00000000
138.89,6107.285,00000000
138.9,5840.646,00000000
138.91,5973.901,00000000
138.92,5973.901,00000000
138.93,6151.774,00000000
138.94,6107.285,00000000
138.95,5929.469,00000000
138.96,6018.348,00000000
138.97,6062.809,00000000
138.98,5929.469,00000000
138.99,6062.809,00000000
139,5929.469,00000000
139.01,5973.901,00000000
139.02,5973.901,00000000
139.03,6062.809,00000000
139.04,5973.901,00000000
139.05,6107.285,00000000
139.06,5840.646,00000000
139.07,5973.901,00000000
139.08,5840.646,00000000
139.09,5973.901,00000000
139.1,5840.646,00000000
139.11,6285.329,00000000
139.12,5929.469,00000000
139.13,6062.809,00000000
139.14,6018.348,00000000
139.15,6107.285,00000000
139.16,6018.348,00000000
139.17,6018.348,00000000
139.18,6018.348,00000000
139.19,6062.809,00000000
139.2,6018.348,00000000
139.21,6062.809,00000000
139.22,6062.809,00000000
139.23,5929.469,00000000
139.24,5885.050,00000000
139.25,6062.809,00000000
139.26,6062.809,00000000
139.27,6107.285,00000000
139.28,6018.348,00000000
139.29,6196.278,00000000
139.3,5840.646,00000000
139.31,6018.348,00000000
139.32,5973.901,00000000
139.33,5929.469,00000000
139.34,5885.050,00000000
139.35,6062.809,00000000
139.36,5885.050,00000000
139.37,6107.285,00000000
139.38,5929.469,00000000
139.39,6107.285,00000000
139.4,6062.809,00000000
139.41,5885.050,00000000
139.42,5929.469,00000000
139.43,6018.348,00000000
139.44,5840.646,00000000
139.45,6062.809,00000000
139.46,5973.901,00000000
139.47,5929.469,00000000
139.48,6018.348,00000000
139.49,6107.285,00000000
139.5,5840.646,00000000
139.51,6107.285,00000000
139.52,5840.646,00000000
139.53,6062.809,00000000
139.54,5885.050,00000000
139.55,5973.901,00000000
139.56,5973.901,00000000
139.57,5885.050,00000000
139.58,5751.881,00000000
139.59,6062.809,00000000
139.6,6018.348,00000000
139.61,6151.774,00000000
139.62,5840.646,00000000
139.63,6107.285,00000000
139.64,5840.646,00000000
139.65,6018.348,00000000
139.66,5885.050,00000000
139.67,6018.348,00000000
139.68,6062.809,00000000
139.69,6686.763,00000000
139.7,6107.285,00000000
139.71,5485.928,00000000
139.72,5663.173,00000000
139.73,5885.050,00000000
139.74,6018.348,00000000
139.75,5929.469,00000000
139.76,6018.348,00000000
139.77,6107.285,00000000
139.78,5929.469,00000000
139.79,5929.469,00000000
139.8,5885.050,00000000
139.81,6018.348,00000000
139.82,5751.881,00000000
139.83,5796.257,00000000
139.84,5885.050,00000000
139.85,5840.646,00000000
139.86,5885.050,00000000
139.87,5840.646,00000000
139.88,5929.469,00000000
139.89,5973.901,00000000
139.9,6062.809,00000000
139.91,6018.348,00000000
139.92,5840.646,00000000
139.93,6107.285,00000000
139.94,5929.469,00000000
139.95,6018.348,00000000
139.96,5973.901,00000000
139.97,6107.285,00000000
139.98,6062.809,00000000
139.99,5973.901,00000000
140,5973.901,00000000
140.01,6018.348,00000000
140.02,5973.901,00000000
140.03,5973.901,00000000
140.04,5973.901,00000000
140.05,6062.809,00000000
140.06,6018.348,00000000
140.07,5929.469,00000000
140.08,5796.257,00000000
140.09,6018.348,00000000
140.1,5973.901,00000000
140.11,5929.469,00000000
140.12,6062.809,00000000
140.13,5929.469,00000000
140.14,5840.646,00000000
140.15,6151.774,00000000
140.16,5885.050,00000000
140.17,6107.285,00000000
140.18,5973.901,00000000
140.19,5929.469,00000000
140.2,5929.469,00000000
140.21,6107.285,00000000
140.22,5973.901,00000000
140.23,6018.348,00000000
140.24,5929.469,00000000
140.25,6151.774,00000000
140.26,5885.050,00000000
140.27,6107.285,00000000
140.28,5796.257,00000000
140.29,6062.809,00000000
140.3,5751.881,00000000
140.31,5929.469,00000000
140.32,5929.469,00000000
140.33,6151.774,00000000
140.34,5973.901,00000000
140.35,6018.348,00000000
140.36,5973.901,00000000
140.37,6018.348,00000000
140.38,5885.050,00000000
140.39,6062.809,00000000
140.4,5751.881,00000000
140.41,6240.796,00000000
140.42,5885.050,00000000
140.43,6018.348,00000000
140.44,6018.348,00000000
140.45,5973.901,00000000
140.46,5885.050,00000000
140.47,6151.774,00000000
140.48,5840.646,00000000
140.49,6018.348,00000000
140.5,5840.646,00000000
140.51,6151.774,00000000
140.52,5840.646,00000000
140.53,6107.285,00000000
140.54,6018.348,00000000
140.55,5929.469,00000000
140.56,5929.469,00000000
140.57,6018.348,00000000
140.58,6062.809,00000000
140.59,6018.348,00000000
140.6,5973.901,00000000
140.61,6151.774,00000000
140.62,5885.050,00000000
140.63,5929.469,00000000
140.64,6062.809,00000000
140.65,6062.809,00000000
140.66,6018.348,00000000
140.67,6062.809,00000000
140.68,6151.774,00000000
140.69,6642.102,00000000
140.7,5663.173,00000000
140.71,5663.173,00000000
140.72,5840.646,00000000
140.73,5973.901,00000000
140.74,5751.881,00000000
140.75,6151.774,00000000
140.76,5973.901,00000000
