,antenna_array_1,antenna_array_2,antenna_array_3,antenna_array_4
0,89,-16,89,28
1,89,-14,89,30
2,89,-17,89,27
3,89,-18,89,27
4,89,-17,89,28
5,89,-18,89,30
6,89,-17,89,30
7,89,-17,89,29
8,89,-16,89,28
9,89,-18,89,30
10,89,-17,89,27
11,89,-19,89,29
12,89,-19,89,29
13,89,-18,89,28
14,89,-17,89,29
15,89,-19,89,29
16,89,-17,89,28
17,89,-16,89,26
18,89,-16,89,29
19,89,-18,89,28
20,89,-15,89,29
21,89,-19,89,28
22,89,-16,89,29
23,89,-19,89,30
24,89,-16,89,28
