,antenna_array_1,antenna_array_2,antenna_array_3,antenna_array_4
0,23,-5,19,-3
1,25,-4,20,-2
2,26,-4,19,-3
3,27,-5,17,-3
4,26,-4,17,-4
5,26,-6,19,-3
6,24,-6,18,-3
7,24,-4,18,-3
8,24,-5,18,-4
9,24,-3,18,-5
10,23,-5,20,-4
11,26,-6,17,-3
12,22,-4,19,-3
13,21,-6,19,-3
14,28,-6,18,-2
15,24,-5,18,-3
16,24,-5,19,-5
17,25,-5,19,-3
18,26,-7,16,-4
19,23,-5,19,-5
20,24,-5,19,-4
21,23,-6,19,-3
22,25,-5,19,-3
