,antenna_array_1,antenna_array_2,antenna_array_3,antenna_array_4
0,89,-6,57,3
1,89,-5,57,4
2,89,-8,57,2
3,89,-8,56,4
4,89,-7,55,2
5,89,-7,56,3
6,89,-6,56,1
7,89,-6,56,3
8,89,-4,55,3
9,89,-6,53,2
10,89,-7,57,2
11,89,-6,57,3
12,89,-5,57,2
13,89,-6,57,1
14,89,-5,57,2
15,89,-5,56,5
16,89,-7,56,2
17,89,-7,56,3
18,89,-6,58,2
19,89,-6,57,3
20,89,-5,59,3
21,89,-5,56,3
22,89,-6,57,3
23,89,-6,58,3
24,89,-6,57,4
