,antenna_array_1,antenna_array_2,antenna_array_3,antenna_array_4
0,-90,-7,-90,11
1,-90,-8,-90,9
2,-90,-7,-90,10
3,-90,-7,-90,11
4,-90,-7,-90,10
5,-90,-6,-90,10
6,-90,-7,-90,10
7,-90,-6,-90,9
8,-90,-9,-90,11
9,-90,-7,-90,10
10,-90,-6,-90,11
11,-90,-7,-90,9
12,-90,-6,-90,11
13,-90,-8,-90,10
14,-90,-7,-90,9
15,-90,-6,-90,10
16,-90,-7,-90,10
17,-90,-8,-90,9
18,-90,-7,-90,11
19,-90,-7,-90,8
20,-90,-8,-90,10
21,-90,-8,-90,11
22,-90,-8,-90,12
23,-90,-8,-90,11
24,-90,-7,-90,11
